P1_time_percent,P1_error_X,P1_error_Y,P1_error_Angle,P2_time_percent,P2_error_X,P2_error_Y,P2_error_Angle,P3_time_percent,P3_error_X,P3_error_Y,P3_error_Angle,P4_time_percent,P4_error_X,P4_error_Y,P4_error_Angle,P5_time_percent,P5_error_X,P5_error_Y,P5_error_Angle,PD1_time_percent,PD1_error_X,PD1_error_Y,PD1_error_Angle,PD2_time_percent,PD2_error_X,PD2_error_Y,PD2_error_Angle,PD3_time_percent,PD3_error_X,PD3_error_Y,PD3_error_Angle,PD4_time_percent,PD4_error_X,PD4_error_Y,PD4_error_Angle,PD5_time_percent,PD5_error_X,PD5_error_Y,PD5_error_Angle,PID1_time_percent,PID1_error_X,PID1_error_Y,PID1_error_Angle,PID2_time_percent,PID2_error_X,PID2_error_Y,PID2_error_Angle,PID3_time_percent,PID3_error_X,PID3_error_Y,PID3_error_Angle,PID4_time_percent,PID4_error_X,PID4_error_Y,PID4_error_Angle,PID5_time_percent,PID5_error_X,PID5_error_Y,PID5_error_Angle
2862633000000,-15.1456604004,-30.6367797852,-1.48251497746,2817577000000,17.7716674805,-16.2192077637,-1.03598916531,2906849000000,12.6445007324,-32.3663635254,-1.09038734436,2828329000000,44.605682373,-17.9180908203,-1.83693766594,2812297000000,13.105682373,-22.6510009766,-1.27692568302,,,,,,,,,,,,,,,,,,,,,2813713000000,0.572387695312,-9.74401855469,-0.379359602928,2827993000000,7.62872314453,-8.50941467285,-0.287578463554,2873405000000,-1.19476318359,-3.65754699707,0.180078223348,2810465000000,-0.150085449219,-7.04998779297,-0.289917498827,2872561000000,3.51440429688,-5.4404296875,-2.85100865364
2862633000000,-16.6596984863,-29.7713623047,-1.28894495964,2817689000000,17.3787841797,-15.4194030762,-0.844259083271,2906849000000,13.6787109375,-31.4214172363,0.130374968052,2828453000000,43.9815368652,-17.9329833984,-2.10486125946,2812297000000,10.5616149902,-22.1302490234,-0.765718340874,,,,,,,,,,,,,,,,,,,,,2813829000000,0.26171875,-9.55856323242,-0.346303284168,2828105000000,7.63900756836,-8.59886169434,-0.509541451931,2873557000000,0.809600830078,-3.87078857422,0.267876088619,2810573000000,0.148620605469,-7.06823730469,-0.584723830223,2872561000000,1.37881469727,-3.96781921387,-3.06796598434
2862741000000,-14.860748291,-30.0798339844,-1.21036863327,2817797000000,17.9231872559,-15.0534057617,-0.858506441116,2906853000000,12.0987854004,-31.2548522949,-0.0197766236961,2828577000000,43.3743896484,-17.7213134766,-2.38820648193,2812409000000,12.9054260254,-22.3657226562,-1.03510987759,,,,,,,,,,,,,,,,,,,,,2813945000000,0.138305664062,-9.33441162109,-0.247431561351,2828105000000,5.5537109375,-7.82092285156,-1.07132768631,2873557000000,-1.44467163086,-3.25328063965,0.351988345385,2810673000000,0.194885253906,-7.08596801758,-0.540022015572,2872649000000,3.12561035156,-4.60754394531,-3.07625675201
2862741000000,-16.3594665527,-29.9241638184,-1.11706125736,2817897000000,20.0366516113,-15.9210205078,-1.03923940659,2906973000000,12.5283813477,-31.953704834,-0.0696234032512,2828577000000,40.8092956543,-17.335357666,-2.35378026962,2812409000000,15.2324523926,-20.9121704102,0.929223656654,,,,,,,,,,,,,,,,,,,,,2814053000000,2.31304931641,-10.8835296631,0.0388680323958,2828209000000,6.56265258789,-8.7191619873,-1.23138535023,2873713000000,0.827362060547,-3.65968322754,0.292977899313,2810777000000,-0.0483703613281,-6.44111633301,-0.85092830658,2872649000000,1.03070068359,-4.01077270508,-2.00453686714
2862845000000,-17.0630493164,-29.7691650391,-0.657659173012,2817897000000,19.1826782227,-14.2214050293,-1.20474159718,2906973000000,11.6984558105,-31.4923095703,-0.413788259029,2828701000000,41.6805419922,-17.2139587402,-2.54947400093,2812505000000,14.400177002,-21.4148254395,0.43275359273,,,,,,,,,,,,,,,,,,,,,2814053000000,1.05328369141,-9.71762084961,0.0873369798064,2828209000000,5.88952636719,-9.97904968262,-2.33460474014,2873717000000,-1.38418579102,-2.93504333496,-0.454186320305,2810777000000,-2.46981811523,-5.60754394531,-0.752563774586,2872773000000,3.32434082031,-4.80033874512,-1.9860547781
2862949000000,-15.1360778809,-30.8325805664,-0.27193120122,2817985000000,20.8718261719,-14.5960388184,-1.16095101833,2907065000000,12.923614502,-31.4980163574,-0.512876570225,2828701000000,43.2988891602,-16.5101013184,-1.01002728939,2812505000000,12.9167175293,-22.799987793,0.668657183647,,,,,,,,,,,,,,,,,,,,,2814205000000,5.28042602539,-8.04653930664,0.371538370848,2828209000000,3.94647216797,-9.50289916992,-1.67949390411,2873825000000,0.724884033203,-3.36332702637,-0.474314540625,2810881000000,-1.34225463867,-5.85186767578,-1.06082439423,2872885000000,3.64309692383,-4.99586486816,-2.03464102745
2862949000000,-16.231262207,-29.8938293457,0.102308526635,2817985000000,20.0567321777,-13.4723815918,-1.60633790493,2907169000000,11.8486633301,-30.7524719238,0.312076240778,2828833000000,42.1812744141,-17.1271972656,-1.33979058266,2812609000000,13.2045288086,-21.8209838867,0.303614914417,,,,,,,,,,,,,,,,,,,,,2814205000000,2.34600830078,-8.38209533691,0.484735399485,2828317000000,5.81353759766,-9.43325805664,-1.92809176445,2873973000000,1.50216674805,-3.35345458984,-0.41796079278,2811005000000,-0.956665039062,-5.65467834473,-1.26603209972,2872989000000,0.995391845703,-4.55928039551,-1.7373944521
2863045000000,-16.2528381348,-29.7589416504,-0.0317165181041,2818089000000,20.3874511719,-12.7649688721,-1.45292115211,2907273000000,11.8965148926,-30.5872802734,0.371125042439,2828833000000,42.92578125,-16.2185668945,-1.63372683525,2812609000000,12.2606811523,-22.4330749512,-0.910064101219,,,,,,,,,,,,,,,,,,,,,2814345000000,2.35018920898,-8.26466369629,0.510933876038,2828413000000,6.04861450195,-9.60890197754,-1.90447068214,2873973000000,-1.47463989258,-3.04811096191,0.0731976106763,2811101000000,-1.77569580078,-5.12078857422,-1.38532912731,2873089000000,2.9787902832,-4.9647064209,-1.73520290852
2863153000000,-15.9081420898,-29.1594543457,-0.763295412064,2818185000000,22.4988708496,-13.432723999,-0.863475382328,2907373000000,13.6746826172,-30.6926574707,-0.0173000600189,2828949000000,42.1276245117,-15.6657714844,-1.06294322014,2812609000000,10.7764587402,-21.3988647461,-0.86927908659,,,,,,,,,,,,,,,,,,,,,2814469000000,7.51281738281,-6.96310424805,0.390581965446,2828413000000,2.81372070312,-9.49627685547,-2.45330286026,2874101000000,0.540740966797,-2.96127319336,-0.646292865276,2811201000000,-2.25173950195,-5.01013183594,-1.49082708359,2873089000000,8.40628051758,-10.1082000732,-5.16977405548
2863257000000,-13.2232666016,-30.1685791016,-0.900093138218,2818189000000,21.726348877,-12.557723999,-1.02225613594,2907505000000,13.8729858398,-30.5509643555,0.016136245802,2828953000000,38.5598449707,-15.867477417,-0.999799311161,2812721000000,12.6565551758,-21.0440368652,-1.16423106194,,,,,,,,,,,,,,,,,,,,,2814469000000,4.17037963867,-7.11676025391,0.381435900927,2828521000000,4.44577026367,-9.78012084961,-2.36843395233,2874193000000,1.4508972168,-3.25338745117,-0.743189871311,2811201000000,-1.30529785156,-4.05526733398,-0.870135903358,2873089000000,3.53857421875,-6.34288024902,-4.14174604416
2863341000000,-11.650177002,-30.4126586914,-1.02927041054,2818293000000,21.4284057617,-11.6437988281,-1.77210819721,2907625000000,15.1123352051,-29.6215209961,-0.771739423275,2829081000000,38.1057739258,-15.7409210205,-0.979193985462,2812829000000,13.3821716309,-20.9066162109,-1.37902522087,,,,,,,,,,,,,,,,,,,,,2814569000000,7.53460693359,-6.68383789062,0.778725862503,2828521000000,2.98251342773,-9.10034179688,-1.65395700932,2874337000000,1.60162353516,-3.41435241699,-0.531065583229,2811309000000,-2.22625732422,-4.57952880859,-1.12230217457,2873181000000,4.15756225586,-5.79750061035,-3.82702255249
2863341000000,-13.6041870117,-29.8080444336,-1.86631548405,2818397000000,22.0309143066,-11.1483154297,-1.06138491631,2907737000000,15.3393249512,-30.0814819336,-1.08604645729,2829185000000,35.0867614746,-15.2738952637,-0.955981552601,2812933000000,13.3001403809,-20.7177429199,-1.53466498852,,,,,,,,,,,,,,,,,,,,,2814673000000,8.82995605469,-6.47360229492,0.457607775927,2828613000000,4.47216796875,-9.49092102051,-1.69830048084,2874461000000,1.87133789062,-3.22119140625,-0.578016936779,2811309000000,-1.52658081055,-3.91697692871,-0.490188598633,2873277000000,3.96008300781,-5.68183898926,-3.55978226662
2863445000000,-11.6502075195,-30.1806945801,-1.96783638,2818501000000,25.0019226074,-11.9514160156,-1.89403426647,2907841000000,15.6216125488,-29.9311523438,-1.11567485332,2829309000000,34.4096374512,-15.1177368164,-0.935227155685,2813045000000,10.7741088867,-19.8195800781,-1.32035374641,,,,,,,,,,,,,,,,,,,,,2814673000000,4.73300170898,-6.79853820801,0.272233188152,2828613000000,2.80648803711,-9.00823974609,-1.72511780262,2874585000000,1.84390258789,-2.96897888184,-0.577209353447,2811405000000,-2.47698974609,-4.08352661133,-0.702310144901,2873277000000,1.60040283203,-4.9020690918,-3.20450472832
2863445000000,-13.103515625,-29.8189086914,-1.83543646336,2818501000000,24.389465332,-11.3543701172,-1.72327983379,2907957000000,14.1639404297,-29.2098999023,-1.0102660656,2829433000000,34.8624572754,-19.3283081055,-1.11147153378,2813153000000,12.3975830078,-19.6241149902,-1.57154047489,,,,,,,,,,,,,,,,,,,,,2814773000000,7.9348449707,-5.84251403809,-0.466447800398,2828725000000,3.88955688477,-9.36773681641,-1.82696974277,2874697000000,1.57888793945,-2.96585083008,-0.64069634676,2811505000000,-2.89520263672,-3.84896850586,-0.946542620659,2873385000000,3.24719238281,-5.5128326416,-2.96867966652
2863549000000,-10.7888183594,-30.4436645508,-1.6227568388,2818609000000,26.7097167969,-10.975112915,-1.85810399055,2908081000000,14.2956237793,-29.0101318359,-1.03245055676,2829549000000,32.3614807129,-16.2780151367,-0.873125016689,2813153000000,10.655670166,-19.1821594238,-1.13314342499,,,,,,,,,,,,,,,,,,,,,2814885000000,6.89852905273,-8.48405456543,-0.326973348856,2828821000000,4.14813232422,-9.32411193848,-1.83272540569,2874805000000,1.21725463867,-2.93675231934,-0.77955955267,2811629000000,-5.42938232422,-3.40344238281,-1.2388664484,2873489000000,4.26553344727,-5.77490234375,-2.79183387756
2863549000000,-12.1664123535,-29.6726989746,-1.34602594376,2818609000000,25.4132995605,-10.8020935059,-0.151675447822,2908205000000,15.479309082,-29.5076904297,0.0946655273438,2829661000000,33.0101928711,-16.7951660156,-0.495742887259,2813245000000,12.3328552246,-19.2593383789,-1.23464858532,,,,,,,,,,,,,,,,,,,,,2814989000000,4.12521362305,-7.47532653809,-0.289669692516,2828921000000,4.14807128906,-9.32092285156,-1.87934803963,2874973000000,0.773834228516,-2.69943237305,-0.849752604961,2811729000000,-4.55697631836,-3.78912353516,-1.25491273403,2873585000000,4.45999145508,-5.40998840332,-2.55906486511
2863641000000,-10.2944030762,-30.0406799316,-1.77504634857,2818717000000,25.9563903809,-10.4729003906,-0.101020082831,2908313000000,15.7380065918,-29.5554199219,-0.47338616848,2829777000000,31.0530700684,-16.1049499512,-0.286132365465,2813245000000,12.1212768555,-19.5928039551,-1.26817286015,,,,,,,,,,,,,,,,,,,,,2815165000000,4.08483886719,-7.40840148926,-0.312110900879,2829021000000,4.19674682617,-9.49858093262,-1.62705433369,2875101000000,0.291564941406,-2.63619995117,-0.853903651237,2811729000000,-3.25659179688,-3.51245117188,-1.73125457764,2873585000000,1.85482788086,-4.45541381836,-1.847178936
2863741000000,-12.342590332,-29.4538879395,-3.01009631157,2818825000000,28.9084777832,-10.7013549805,-0.45521274209,2908313000000,17.1768493652,-28.0096130371,-0.062808021903,2829885000000,31.8055725098,-16.9424133301,0.173555985093,2813353000000,12.673034668,-19.0506286621,-1.51754975319,,,,,,,,,,,,,,,,,,,,,2815265000000,5.83999633789,-8.6343536377,-0.495299428701,2829145000000,4.34362792969,-9.3630065918,-2.06041121483,2875225000000,0.213928222656,-2.5496673584,-0.559609413147,2811833000000,-3.35678100586,-3.3212890625,-1.77880322933,2873701000000,3.64886474609,-4.83053588867,-1.73627436161
2863849000000,-11.3898620605,-28.399230957,-2.39280319214,2818825000000,27.3969421387,-10.0918121338,-0.209998264909,2908433000000,17.3887329102,-27.336730957,-0.255296885967,2829885000000,30.1318359375,-15.9577941895,0.0970795303583,2813449000000,13.0483093262,-18.7856750488,-1.58211040497,,,,,,,,,,,,,,,,,,,,,2815389000000,4.0869140625,-10.681854248,0.258030503988,2829261000000,4.20629882812,-9.37371826172,-2.11222434044,2875329000000,-0.342315673828,-2.29684448242,-0.554654717445,2811941000000,-4.86334228516,-3.65731811523,-1.97550475597,2873817000000,4.52444458008,-5.07754516602,-1.34203314781
2863941000000,-12.0419921875,-28.0650634766,-2.03929305077,2818945000000,29.7298583984,-10.4174346924,-0.472865849733,2908549000000,16.4128112793,-26.566619873,-0.411498695612,2829997000000,29.4265441895,-15.8734893799,0.162915825844,2813449000000,8.98718261719,-18.922454834,-0.80119651556,,,,,,,,,,,,,,,,,,,,,2815401000000,6.17138671875,-10.6186218262,-3.81728458405,2829361000000,3.72961425781,-9.70832824707,-1.99791920185,2875449000000,-0.968902587891,-2.58326721191,-0.675730407238,2811941000000,-7.40405273438,-3.55769348145,-1.61412250996,2873933000000,4.47018432617,-4.68101501465,-1.25218272209
2864037000000,-12.1730957031,-27.922668457,-1.61073553562,2818945000000,28.1362304688,-10.2796478271,-0.355008393526,2908661000000,18.1123352051,-26.411895752,-0.702034413815,2830125000000,29.9641723633,-17.5646972656,-0.425162822008,2813537000000,11.7707824707,-18.8488769531,-0.994141936302,,,,,,,,,,,,,,,,,,,,,2815413000000,2.06723022461,-8.27880859375,-3.3959980011,2829361000000,0.940856933594,-9.36349487305,-1.79138803482,2875573000000,-1.25500488281,-2.36912536621,-0.625252127647,2812033000000,-5.83346557617,-3.60656738281,-1.76667428017,2874041000000,2.03427124023,-4.07894897461,-1.10700845718
2864133000000,-11.8782043457,-27.8852233887,-1.61256873608,2819053000000,30.7131347656,-10.0955810547,-0.476555466652,2908661000000,18.2438354492,-26.8441772461,-0.865268528461,2830241000000,27.8370666504,-15.6964416504,-0.508837521076,2813617000000,12.7211608887,-18.660369873,-1.14201188087,,,,,,,,,,,,,,,,,,,,,,,,,2829461000000,2.34451293945,-9.4273223877,-1.63804531097,2875573000000,-5.01760864258,-0.685317993164,0.792704164982,2812157000000,-6.08206176758,-3.48233032227,-1.80581402779,2874149000000,3.54830932617,-4.49934387207,-1.01520943642
2864237000000,-11.939666748,-27.7249755859,-1.47997486591,2819053000000,29.1903991699,-9.84153747559,1.35662734509,2908661000000,17.0194091797,-25.9212646484,-1.19513630867,2830361000000,29.6253967285,-15.8838500977,-0.583086371422,2813805000000,12.9375610352,-18.2910461426,-1.30783355236,,,,,,,,,,,,,,,,,,,,,,,,,2829461000000,0.0525207519531,-8.75024414062,-1.85283839703,2875697000000,-3.13452148438,-1.90881347656,0.451715677977,2812261000000,-4.48495483398,-3.24967956543,-2.94246506691,2874149000000,1.71548461914,-4.30229187012,-0.91510373354
2864349000000,-11.7159118652,-27.452331543,-1.31614029408,2819161000000,29.6817321777,-9.60278320312,1.47905933857,2908777000000,18.7340698242,-25.3610229492,-1.3403801918,2830361000000,26.6742248535,-13.8377227783,0.270204216242,2813929000000,13.0895385742,-18.1423339844,-1.39548325539,,,,,,,,,,,,,,,,,,,,,,,,,2829557000000,1.83212280273,-8.97216796875,-1.62565863132,2875697000000,-0.742309570312,-0.922576904297,1.79766201973,2812261000000,-7.98046875,-3.24044799805,-4.27920913696,2874253000000,2.98779296875,-4.45167541504,-1.00103211403
2864449000000,-11.5737609863,-27.3152770996,-1.30855381489,2819265000000,32.384979248,-9.60478210449,1.01075673103,2908777000000,18.634979248,-25.9318237305,-1.44365501404,2830477000000,28.8770446777,-15.3985595703,0.0557066649199,2813929000000,10.9431152344,-17.0445251465,-1.52783095837,,,,,,,,,,,,,,,,,,,,,,,,,2829641000000,1.80883789062,-9.31350708008,-1.3582867384,2875817000000,-1.78198242188,-1.73593139648,1.6745095253,2812373000000,-9.08883666992,-3.37817382812,-3.642111063,2874253000000,1.02209472656,-4.06564331055,-0.834136128426
2864553000000,-11.587097168,-27.1517944336,-0.772480785847,2819265000000,32.0327453613,-10.5079650879,0.90423810482,2908777000000,17.4003295898,-24.8305358887,-1.19752168655,2830477000000,26.9835510254,-15.1394348145,-0.0851754099131,2814033000000,12.5251159668,-17.2720336914,-1.61357450485,,,,,,,,,,,,,,,,,,,,,,,,,2829641000000,-0.533416748047,-8.5157623291,-0.669333577156,2875937000000,-2.59848022461,-2.10751342773,1.50115287304,2812481000000,-9.54306030273,-3.27886962891,-3.76702642441,2874365000000,-0.431701660156,-3.41413879395,-0.804546892643
2864665000000,-9.08001708984,-27.1551818848,-0.915863275528,2819381000000,33.0609130859,-10.6473083496,0.00871484261006,2908897000000,17.047668457,-24.227142334,-0.710044741631,2830593000000,25.8116455078,-14.896484375,-0.0114502888173,2814169000000,13.0965270996,-17.430267334,-1.74479186535,,,,,,,,,,,,,,,,,,,,,,,,,2829729000000,0.415985107422,-8.90403747559,-0.609030067921,2875937000000,-6.28652954102,-0.919509887695,1.68127918243,2812593000000,-5.35522460938,-2.99865722656,-4.01677846909,2874461000000,-0.717193603516,-3.26223754883,-0.759755134583
2864765000000,-10.3483886719,-26.6666564941,-0.765222728252,2819481000000,34.3398742676,-10.4653625488,-1.38192439079,2909013000000,19.5096130371,-23.3186340332,-1.07002699375,2830697000000,25.1675720215,-14.7792816162,0.0286141298711,2814269000000,13.0743408203,-16.616607666,-1.82599914074,,,,,,,,,,,,,,,,,,,,,,,,,2829817000000,0.835571289062,-9.00033569336,-0.534708559513,2876053000000,-1.94250488281,-0.0606689453125,0.221980348229,2812713000000,-4.72970581055,-3.02481079102,-3.37659549713,2874565000000,-1.00271606445,-3.11033630371,-0.714963436127
2864877000000,-8.61071777344,-26.640411377,-1.10172832012,2819481000000,33.048614502,-9.44203186035,-1.26266908646,2909013000000,18.0473632812,-23.3829650879,-0.947843134403,2830813000000,23.4073181152,-13.3643188477,1.08667969704,2814373000000,13.0407714844,-16.2691955566,-1.90064513683,,,,,,,,,,,,,,,,,,,,,,,,,2829909000000,0.684265136719,-9.06547546387,-0.564417123795,2876053000000,-4.74710083008,-1.00720214844,0.243863612413,2812713000000,-8.21951293945,-3.66609191895,-2.92364048958,2874669000000,1.84945678711,-3.77647399902,-0.737010061741
2864877000000,-10.3901367188,-26.2012634277,-0.324023216963,2819589000000,35.2209777832,-9.7911529541,-1.22410511971,2909121000000,19.4351196289,-23.3163146973,-1.29674005508,2830921000000,26.773223877,-14.9554748535,0.671241462231,2814373000000,10.2409973145,-15.3826751709,-1.1822360754,,,,,,,,,,,,,,,,,,,,,,,,,2829993000000,0.631439208984,-9.06695556641,-0.574493169785,2876169000000,-3.11309814453,-2.31297302246,0.404520720243,2812821000000,-8.52410888672,-3.63024902344,-2.98291277885,2874669000000,-0.0551147460938,-3.57679748535,-0.86813557148
2864969000000,-8.18515014648,-25.9681396484,-0.547527313232,2819589000000,33.6630249023,-9.03498840332,-0.979259967804,2909121000000,18.5623779297,-24.3302612305,-2.78563332558,2831041000000,24.6834106445,-15.0513000488,0.407615125179,2814477000000,6.81750488281,-15.729385376,-0.0135266063735,,,,,,,,,,,,,,,,,,,,,,,,,2830133000000,0.757904052734,-9.10472106934,-0.591762900352,2876169000000,-5.78427124023,-1.74053955078,0.44347345829,2812937000000,-8.82867431641,-3.59439086914,-3.04218530655,2874781000000,1.39483642578,-3.9681854248,-0.862904667854
2864969000000,-10.5968322754,-25.8879394531,-0.0391238257289,2819685000000,34.1235046387,-8.84126281738,-1.00430989265,2909225000000,20.416015625,-23.0961608887,-2.82478570938,2831165000000,24.0170898438,-14.9849090576,0.0691231265664,2814577000000,10.6912231445,-15.7181549072,-0.406207859516,,,,,,,,,,,,,,,,,,,,,,,,,2830225000000,0.788665771484,-9.2797088623,-0.576934814453,2876289000000,-3.3747253418,-2.27362060547,0.29602637887,2813049000000,-9.13327026367,-3.55853271484,-3.10145783424,2874889000000,2.02032470703,-4.13442993164,-0.854871809483
2865117000000,-8.27340698242,-25.6577148438,-0.308447092772,2819793000000,33.7770996094,-8.7377166748,-1.06692707539,2909229000000,21.568572998,-15.8603820801,-2.31215190887,2831281000000,23.3832397461,-15.1673431396,0.0778973400593,2814677000000,10.5986328125,-15.4815673828,-0.36446583271,,,,,,,,,,,,,,,,,,,,,,,,,2830317000000,0.475646972656,-9.25241088867,-0.625542521477,2876289000000,-5.39376831055,-1.90382385254,0.241367772222,2813161000000,-9.24560546875,-4.47918701172,-2.32687878609,2874989000000,2.03890991211,-4.10336303711,-0.82614672184
