P1_time_percent,P1_Xc,P1_Yc,P1_W,P1_H,P1_angle,P2_time_percent,P2_Xc,P2_Yc,P2_W,P2_H,P2_angle,P3_time_percent,P3_Xc,P3_Yc,P3_W,P3_H,P3_angle,P4_time_percent,P4_Xc,P4_Yc,P4_W,P4_H,P4_angle,P5_time_percent,P5_Xc,P5_Yc,P5_W,P5_H,P5_angle,PD1_time_percent,PD1_Xc,PD1_Yc,PD1_W,PD1_H,PD1_angle,PD2_time_percent,PD2_Xc,PD2_Yc,PD2_W,PD2_H,PD2_angle,PD3_time_percent,PD3_Xc,PD3_Yc,PD3_W,PD3_H,PD3_angle,PD4_time_percent,PD4_Xc,PD4_Yc,PD4_W,PD4_H,PD4_angle,PD5_time_percent,PD5_Xc,PD5_Yc,PD5_W,PD5_H,PD5_angle,PID1_time_percent,PID1_Xc,PID1_Yc,PID1_W,PID1_H,PID1_angle,PID2_time_percent,PID2_Xc,PID2_Yc,PID2_W,PID2_H,PID2_angle,PID3_time_percent,PID3_Xc,PID3_Yc,PID3_W,PID3_H,PID3_angle,PID4_time_percent,PID4_Xc,PID4_Yc,PID4_W,PID4_H,PID4_angle,PID5_time_percent,PID5_Xc,PID5_Yc,PID5_W,PID5_H,PID5_angle
2841145000000,188.701141357,104.569671631,54.3559112549,56.2971725464,-30.7891769409,2793061000000,184.783752441,122.770729065,52.8454933167,55.7828292847,-31.9512786865,2881749000000,162.585754395,125.158935547,65.1846389771,63.8408966064,-15.1985521317,2803501000000,196.720748901,125.094078064,50.2615737915,53.234172821,-31.4527587891,2788669000000,192.021347046,119.57875824,57.3472442627,55.1397666931,-26.8752117157,2859685000000,280.196258545,139.858123779,60.064453125,65.2522659302,-21.6242370605,2881665000000,184.714553833,101.462371826,60.3122596741,66.1641921997,-28.1695346832,2822157000000,116.4400177,84.714302063,54.4644088745,57.0361824036,-32.9152259827,2811957000000,188.925033569,106.142166138,54.5958366394,59.1736221313,-34.1805725098,2800889000000,182.881240845,140.108444214,47.248966217,48.8692131042,-36.4036560059,2790745000000,190.131835938,115.125434875,56.3305740356,62.9317970276,-31.9724006653,2802337000000,195.555053711,118.684089661,51.4706230164,55.0291824341,-33.3577423096,2845657000000,177.438751221,126.136550903,59.2825050354,59.20470047,-22.5060806274,2784137000000,211.18762207,111.512260437,57.1011505127,62.2029075623,-30.0308074951,2847757000000,183.343353271,119.698921204,55.8922767639,62.6029434204,-28.8555164337
2841249000000,190.497283936,103.671211243,55.044216156,57.8904380798,-30.5557346344,2793061000000,187.196838379,123.204727173,52.3754386902,55.6331939697,-31.1403141022,2881861000000,168.321136475,128.611083984,63.9291954041,63.6550979614,-18.3858604431,2803617000000,197.865753174,124.927444458,50.289691925,53.3984184265,-31.3897209167,2788757000000,195.240997314,122.008018494,56.2006759644,55.2812156677,-27.4978141785,2859789000000,284.771820068,153.140991211,60.0674095154,65.1299514771,-21.4632415771,2881785000000,185.258712769,100.445205688,60.5423088074,66.5687026978,-27.9015388489,2822325000000,172.623672485,109.876663208,54.4270782471,55.7777862549,-26.8958015442,2812057000000,202.545501709,112.965759277,54.322265625,60.1620368958,-32.4472808838,2800989000000,183.041656494,140.065887451,47.1958961487,48.8004226685,-36.3856201172,2790845000000,195.263015747,118.35736084,56.399181366,62.7716827393,-30.0416984558,2802429000000,195.874191284,114.782653809,51.6478538513,55.540851593,-32.3886070251,2845657000000,178.130157471,127.652961731,58.8258857727,59.2695732117,-24.1334400177,2784137000000,213.402496338,111.909683228,57.0512809753,62.6548576355,-28.7081432343,2847941000000,187.900177002,123.324058533,55.8641853333,62.297416687,-28.9928379059
2841341000000,191.510528564,100.42325592,55.6516685486,59.1342010498,-30.444480896,2793149000000,188.916900635,124.624130249,52.5877761841,55.3276748657,-31.6467914581,2881957000000,169.900421143,129.429244995,64.1522903442,63.9955291748,-18.2188606262,2803725000000,203.918838501,128.030181885,50.6370773315,54.085308075,-31.4776077271,2788901000000,197.729324341,123.642425537,55.3727226257,55.3519897461,-27.5715618134,2859901000000,290.296905518,155.706726074,60.2180404663,65.45652771,-21.1676273346,2881893000000,185.802871704,99.4280395508,60.7723617554,66.9732131958,-27.6335430145,2822421000000,181.190856934,111.743087769,53.611240387,57.2759475708,-25.5959835052,2812145000000,207.845962524,116.301956177,53.7529335022,59.9393959045,-29.6888446808,2801081000000,183.202056885,140.02331543,47.1428260803,48.7316360474,-36.3675804138,2790933000000,201.198181152,121.765396118,56.1488838196,62.1380805969,-29.315694809,2802529000000,196.694000244,113.554695129,51.7669181824,55.7929763794,-32.2081642151,2845657000000,179.26890564,127.693710327,58.061252594,59.5161170959,-24.6526870728,2784237000000,218.992218018,114.613937378,56.8185462952,62.3011169434,-27.2677059174,2848029000000,192.953033447,126.842796326,55.8167686462,61.8908538818,-28.9441299438
2841425000000,192.089797974,99.1142730713,55.7960357666,59.4356994629,-30.2327976227,2793149000000,190.522171021,124.844947815,52.6990394592,55.6108589172,-30.8827514648,2882061000000,171.479705811,130.247421265,64.3753814697,64.3359603882,-18.051858902,2803821000000,205.473495483,128.136428833,50.682762146,54.2783126831,-31.422876358,2789005000000,199.344299316,124.160240173,55.43151474,55.4403953552,-27.4025650024,2860001000000,295.821990967,158.272445679,60.3686676025,65.7831115723,-20.872013092,2881981000000,203.553604126,108.457977295,62.5887947083,69.2087631226,-25.8403873444,2822501000000,186.137649536,113.499420166,54.5390319824,59.464717865,-26.7507953644,2812293000000,213.873687744,119.931274414,54.09973526,60.4868774414,-29.1659812927,2801165000000,185.241455078,118.226448059,50.5197753906,52.9980049133,-31.6295795441,2791021000000,206.807052612,124.969680786,56.621055603,62.105796814,-29.0410919189,2802641000000,204.720352173,117.704620361,51.7351379395,55.9906806946,-31.3272838593,2845777000000,182.211532593,130.075653076,57.7977333069,60.2818336487,-25.6628189087,2784337000000,225.107620239,118.231819153,56.3109130859,61.5784721375,-27.4558792114,2848125000000,197.43762207,128.946365356,55.9653549194,61.5620536804,-28.7452487946
2841529000000,192.669052124,97.8052902222,55.9403991699,59.737197876,-30.0211162567,2793241000000,191.905838013,124.864356995,52.7775917053,55.7153968811,-30.6310443878,2882173000000,178.206207275,135.104782104,62.2613449097,63.30418396,-21.492193222,2803933000000,207.028167725,128.242660522,50.7284507751,54.471321106,-31.368144989,2789097000000,202.110336304,126.445243835,54.8995437622,55.625995636,-27.5897216797,2860101000000,301.347076416,160.838180542,60.5192985535,66.1096878052,-20.5763988495,2882089000000,208.396606445,111.827835083,62.3567008972,69.3843460083,-25.5818119049,2822609000000,190.671005249,115.596977234,56.1208877563,61.5554733276,-27.124792099,2812397000000,215.900650024,119.792510986,54.287021637,60.8674163818,-28.8126621246,2801249000000,185.510910034,116.921409607,50.6121520996,53.1130485535,-31.4113960266,2791021000000,209.725463867,123.927307129,55.8233413696,63.0326499939,-26.974653244,2802641000000,206.019256592,118.489768982,52.9877128601,56.828754425,-29.002784729,2845889000000,188.171066284,137.353240967,57.6230010986,59.9776992798,-26.4791164398,2784417000000,228.801803589,119.340255737,56.3069114685,61.8049736023,-27.1852817535,2848221000000,199.462997437,129.423934937,56.1399536133,61.8546142578,-28.7373046875
2841613000000,199.253616333,100.901855469,56.2084197998,60.5103225708,-28.5854225159,2793337000000,195.325057983,127.005966187,52.8107223511,55.8670082092,-29.8578548431,2882289000000,180.36567688,136.939956665,60.9270820618,62.2946205139,-24.594991684,2804029000000,210.576538086,128.979736328,51.0452308655,54.9879302979,-30.4847316742,2789213000000,203.825622559,127.117073059,54.9276695251,55.7194480896,-27.4392127991,2860209000000,306.872161865,163.403900146,60.6699256897,66.4362640381,-20.2807846069,2882197000000,210.603302002,111.946220398,62.6268043518,69.8471450806,-25.2580852509,2822705000000,196.395339966,118.257270813,56.2750854492,62.2105026245,-27.3661251068,2812485000000,217.927627563,119.653747559,54.4743041992,61.2479515076,-28.4593448639,2801341000000,191.841430664,116.35622406,51.5762939453,55.854839325,-29.5937652588,2791117000000,213.348571777,128.101150513,55.5056610107,62.1512756348,-26.5637645721,2802721000000,208.77331543,121.24962616,53.0054855347,57.0711898804,-28.2418823242,2845889000000,191.331375122,139.355056763,57.3834495544,60.6350402832,-26.9249629974,2784517000000,232.495986938,120.448692322,56.3029060364,62.0314788818,-26.914686203,2848317000000,206.585754395,137.076690674,55.8593864441,61.1149482727,-28.6618995667
2841717000000,200.340179443,99.9650268555,56.3588867188,60.8350944519,-28.3133449554,2793437000000,196.886016846,127.210220337,52.8867683411,55.9741439819,-29.5773830414,2882289000000,180.251602173,136.24307251,60.8583755493,61.6502494812,-28.4917545319,2804129000000,212.775390625,130.185913086,50.9850845337,54.2732582092,-30.6806259155,2789325000000,205.540908813,127.788902283,54.9557952881,55.8129005432,-27.2887020111,2860313000000,296.099639893,172.465499878,60.9107704163,66.015914917,-19.4247894287,2882313000000,212.809997559,112.064605713,62.8969078064,70.3099441528,-24.9343566895,2822801000000,200.762252808,121.664237976,56.8492584229,62.38306427,-26.9835605621,2812577000000,219.954589844,119.51499176,54.6615867615,61.628490448,-28.1060256958,2801433000000,195.176208496,112.72693634,52.5130386353,57.5666732788,-28.4617137909,2791301000000,218.182693481,132.332809448,55.3062820435,61.31772995,-26.239654541,2802881000000,210.328338623,120.933204651,53.1688690186,57.3496170044,-27.8897724152,2845997000000,195.61541748,143.677932739,56.9631996155,60.176158905,-26.9639987946,2784689000000,236.190170288,121.557128906,56.2989006042,62.2579803467,-26.6440906525,2848317000000,208.712966919,138.237838745,56.004737854,61.0869827271,-28.516664505
2841801000000,204.40838623,104.249473572,56.5492401123,60.2761917114,-28.0787525177,2793541000000,199.306762695,129.33366394,52.9271507263,56.0123023987,-28.0618991852,2882385000000,181.912414551,137.335586548,59.8887519836,61.0218505859,-30.2534236908,2804241000000,214.534805298,130.434310913,51.0388755798,54.434463501,-30.5972518921,2789421000000,206.847427368,128.63710022,53.8685684204,54.9920310974,-27.4274425507,2860413000000,297.953216553,175.473434448,60.920589447,65.358543396,-18.8262138367,2882429000000,215.016693115,112.182991028,63.1670074463,70.7727432251,-24.6106300354,2822905000000,205.703063965,124.765838623,57.2319221497,62.1088180542,-27.7111167908,2812677000000,221.981567383,119.376228333,54.8488693237,62.0090293884,-27.7527065277,2801565000000,196.163284302,111.270622253,52.6761856079,57.8548316956,-28.1405906677,2791397000000,222.840957642,136.523468018,55.018573761,60.463104248,-25.8545532227,2802965000000,219.566650391,129.484359741,52.6576042175,56.7355804443,-27.614068985,2845997000000,197.485076904,145.100402832,57.2991943359,60.8111991882,-28.1702289581,2784789000000,239.884353638,122.665565491,56.2948989868,62.4844818115,-26.3734931946,2848425000000,212.635528564,140.272125244,56.7747039795,61.2818565369,-26.4309711456
2841969000000,207.461471558,106.57787323,57.1002998352,60.7433433533,-26.6929206848,2793657000000,202.087081909,129.830932617,52.2888069153,55.7609062195,-27.4041233063,2882493000000,184.289352417,138.599716187,59.5602645874,61.0531578064,-29.1152839661,2804337000000,216.294204712,130.682723999,51.092666626,54.5956687927,-30.5138778687,2789513000000,208.569778442,129.270309448,53.3392562866,54.4501495361,-26.9530334473,2860513000000,298.873443604,178.425460815,63.2404785156,67.3116455078,-19.1018257141,2882549000000,217.223388672,112.301376343,63.4371109009,71.2355422974,-24.286901474,2823001000000,208.52406311,125.769950867,57.4278373718,62.4331855774,-27.5846652985,2812793000000,224.008529663,119.237464905,55.036151886,62.3895683289,-27.3993873596,2801669000000,197.150360107,109.814308167,52.8393325806,58.142993927,-27.8194656372,2791489000000,225.629852295,139.520309448,55.2157554626,60.3185501099,-25.7631511688,2803057000000,221.79107666,129.94052124,52.784702301,56.9660072327,-27.2660694122,2846097000000,200.179916382,146.897033691,57.4051589966,61.1215858459,-28.1560001373,2784873000000,243.578552246,123.774002075,56.2908935547,62.7109832764,-26.102897644,2848521000000,215.207366943,141.462615967,56.9584770203,61.5001373291,-26.2952785492
2842061000000,211.743652344,107.455871582,57.3315353394,61.7179222107,-26.5990562439,2793765000000,203.822891235,130.211349487,52.3237724304,55.8447723389,-27.0387477875,2882589000000,186.050918579,139.164871216,58.889831543,60.5932121277,-30.4797744751,2804433000000,220.291107178,131.695098877,51.6412963867,55.8287773132,-30.5390472412,2789617000000,210.254806519,129.95211792,53.2834892273,54.4655609131,-26.7999401093,2860617000000,302.676391602,181.471160889,63.4943084717,67.639503479,-18.7955608368,2882653000000,219.430084229,112.419754028,63.7072143555,71.6983413696,-23.9631729126,2823089000000,215.541061401,132.389770508,57.4166030884,62.159122467,-27.3124656677,2812885000000,226.035491943,119.098701477,55.2234344482,62.7701072693,-27.0460681915,2801745000000,198.137435913,108.35799408,53.0024795532,58.4311561584,-27.4983406067,2791577000000,229.132156372,141.530136108,55.2538604736,60.4144287109,-25.3723602295,2803149000000,224.015518188,130.396682739,52.9118003845,57.196434021,-26.9180698395,2846185000000,206.411483765,152.784683228,56.6759490967,60.5423698425,-30.8102722168,2784957000000,247.272735596,124.88243866,56.2868881226,62.9374885559,-25.8323020935,2848617000000,221.003952026,147.583450317,56.5676269531,60.3207855225,-25.5615558624
2842165000000,213.988540649,109.584838867,57.4534950256,60.8752059937,-26.3125572205,2793857000000,206.321426392,131.625183105,52.2173118591,55.8992500305,-26.3927288055,2882589000000,186.759140015,138.600036621,58.6281929016,60.7903671265,-30.8173828125,2804557000000,221.752548218,132.806213379,51.3379478455,54.889213562,-30.0342464447,2789705000000,211.939834595,130.633926392,53.2277183533,54.48097229,-26.6468467712,2860729000000,306.4793396,184.516845703,63.7481384277,67.9673690796,-18.4892959595,2882753000000,221.636779785,112.538139343,63.9773178101,72.1611404419,-23.6394462585,2823221000000,218.731948853,133.888946533,57.6019935608,62.453086853,-27.178609848,2812973000000,242.723556519,140.047668457,55.267074585,62.3730430603,-26.0613574982,2801849000000,199.12449646,106.901679993,53.1656265259,58.7193183899,-27.1772155762,2791665000000,232.634475708,143.539978027,55.2919654846,60.5103111267,-24.9815711975,2803245000000,226.239944458,130.852844238,53.038898468,57.4268569946,-26.5700702667,2846189000000,208.459274292,153.552078247,56.4243736267,60.4862060547,-30.5972614288,2785053000000,252.756469727,141.709243774,55.9008979797,61.9141960144,-23.6764030457,2848713000000,223.856063843,149.202468872,56.7191581726,60.460647583,-25.3923091888
2842165000000,214.728225708,110.577583313,57.572517395,60.7897491455,-25.8970241547,2793961000000,208.123306274,132.095123291,52.2445449829,55.9815101624,-26.0120162964,2882709000000,188.312088013,138.955871582,58.0048751831,60.442073822,-31.23695755,2804673000000,223.655792236,133.187515259,51.397644043,55.0462608337,-29.9343986511,2789817000000,213.624847412,131.315719604,53.1719512939,54.496383667,-26.4937534332,2860821000000,301.691864014,187.995132446,63.3950233459,66.9205093384,-17.9182186127,2882857000000,223.843475342,112.656524658,64.2474212646,72.6239395142,-23.3157176971,2823313000000,222.830444336,139.000823975,58.081237793,62.1171035767,-26.80418396,2813065000000,245.78944397,141.40322876,55.4476699829,62.7173957825,-25.678653717,2801937000000,200.111572266,105.445365906,53.3287734985,59.0074806213,-26.856092453,2791769000000,236.136795044,145.549804688,55.3300704956,60.6061897278,-24.5907802582,2803329000000,236.589050293,141.991622925,52.3840103149,55.3318595886,-24.3868694305,2846293000000,211.796585083,156.928970337,56.3007850647,60.3359909058,-29.5285568237,2785153000000,256.577087402,143.928161621,55.877620697,62.0776443481,-23.3106918335,2848825000000,226.708190918,150.821487427,56.8706893921,60.6005096436,-25.2230625153
2842249000000,216.422271729,110.726699829,57.7424888611,61.0354919434,-25.5784130096,2794081000000,209.925186157,132.565063477,52.2717819214,56.0637664795,-25.6313037872,2882821000000,189.974304199,139.585861206,57.5913009644,60.0076065063,-31.9188041687,2804789000000,228.332168579,135.24937439,51.3248786926,54.1021118164,-30.9053497314,2789917000000,214.762924194,130.670043945,52.9013710022,54.7228050232,-26.0253734589,2861073000000,304.775512695,191.077056885,63.6187744141,67.1802444458,-17.5988311768,2882965000000,226.050186157,112.774909973,64.5175247192,73.0867385864,-22.9919910431,2823421000000,226.099960327,140.812927246,58.2819862366,62.3781433105,-26.6577548981,2813169000000,248.855331421,142.758773804,55.6282691956,63.0617446899,-25.2959499359,2802097000000,221.382949829,129.740386963,54.2029838562,59.8857498169,-26.7043647766,2791849000000,238.917572021,151.4715271,54.8430480957,59.2921142578,-24.433807373,2803429000000,241.022735596,145.772018433,51.2871818542,54.7771072388,-23.4539794922,2846293000000,213.623855591,157.823287964,56.4473800659,60.7438201904,-29.977848053,2785249000000,260.344482422,147.790084839,54.8869934082,60.9497032166,-19.7931423187,2848933000000,229.560317993,152.440505981,57.0222167969,60.7403717041,-25.0538158417
2842353000000,220.503463745,112.416145325,57.4927825928,61.4006385803,-25.1275024414,2794193000000,211.72706604,133.034988403,52.2990150452,56.1460227966,-25.2505931854,2882821000000,190.71395874,138.932037354,57.5619125366,60.3226623535,-32.1436500549,2804893000000,231.231643677,135.663024902,51.2534637451,54.2911682129,-29.0398082733,2790001000000,216.404327393,131.246017456,52.8346443176,54.7489814758,-25.8561954498,2861461000000,307.859161377,194.158966064,63.8425254822,67.4399795532,-17.2794418335,2883069000000,251.526473999,143.561431885,62.4584159851,71.1669158936,-22.3271541595,2823517000000,229.369476318,142.625030518,58.4827346802,62.6391830444,-26.5113258362,2813305000000,259.168762207,157.213043213,54.1592216492,60.5138320923,-23.4585361481,2802221000000,223.88381958,130.205871582,54.3971748352,60.199672699,-26.3906364441,2791941000000,242.362167358,153.794311523,54.8523330688,59.3106117249,-24.0558490753,2803517000000,245.299316406,150.16619873,51.5271530151,54.6971359253,-23.3147602081,2846441000000,216.477996826,159.861022949,56.486415863,60.975227356,-30.0493087769,2785345000000,264.160705566,150.143753052,54.8158416748,61.049243927,-19.2714481354,2849017000000,236.021118164,157.380279541,55.9934196472,59.97706604,-23.2706336975
2842441000000,222.894348145,114.572387695,56.9866943359,60.8891944885,-24.7826404572,2794309000000,217.09992981,136.323486328,52.170589447,55.2172317505,-24.8023796082,2882929000000,192.352859497,139.612609863,57.4231681824,60.3667907715,-32.5783081055,2805005000000,232.610519409,136.501296997,51.5106201172,53.8612365723,-27.7191123962,2790105000000,218.563552856,131.418365479,52.563873291,54.7104988098,-24.7832679749,2861797000000,310.828521729,201.17388916,64.0685272217,67.4640197754,-15.1271905899,2883181000000,255.529464722,147.77331543,62.2321052551,70.3431243896,-22.1313915253,2823621000000,232.63899231,144.437133789,58.6834793091,62.9002227783,-26.3648967743,2813389000000,261.577270508,161.230758667,54.2642478943,58.8581123352,-22.831943512,2802329000000,230.112075806,135.980239868,54.6191101074,60.5122337341,-25.783246994,2792021000000,244.844955444,156.579788208,55.2797927856,59.021232605,-23.8792858124,2803677000000,249.735687256,154.582931519,51.5145263672,55.5342750549,-18.5154266357,2846581000000,220.699157715,162.817703247,56.18983078,59.9451942444,-29.4322090149,2785481000000,267.976959229,152.497421265,54.7446937561,61.1487808228,-18.749753952,2849105000000,239.159240723,159.262481689,56.0816497803,60.0684928894,-23.0148334503
2842441000000,223.310470581,115.2215271,58.8059806824,61.9730110168,-23.6915798187,2794429000000,219.184844971,137.016830444,52.1896476746,55.2463912964,-24.4181232452,2883041000000,196.794250488,138.944534302,57.1061782837,60.8238677979,-32.7992553711,2805121000000,235.648254395,137.194381714,51.8234901428,54.4932327271,-26.4624824524,2790205000000,220.248458862,131.96043396,52.4868583679,54.733417511,-24.568523407,2862005000000,313.902801514,204.57901001,64.2923965454,67.712097168,-14.7171525955,2883273000000,259.373321533,151.870407104,62.1800079346,69.6493530273,-21.4529628754,2823737000000,235.908508301,146.249237061,58.8842277527,63.1612663269,-26.2184677124,2813493000000,265.118041992,163.777114868,54.3691864014,58.9837837219,-22.3743572235,2802425000000,237.408493042,143.64616394,54.3884620667,59.2214622498,-25.1992874146,2792185000000,248.20880127,158.94140625,55.3115959167,59.0231513977,-23.512172699,2803769000000,252.969970703,156.591278076,51.5478134155,55.6407699585,-17.835647583,2846581000000,222.533340454,163.082229614,56.9833030701,61.0609817505,-30.129524231,2785573000000,268.705200195,163.319763184,54.6053314209,58.559299469,-19.3316955566,2849197000000,242.297363281,161.144668579,56.1698799133,60.1599197388,-22.7590332031
2842441000000,224.270309448,114.878036499,58.4893379211,61.9211921692,-22.8973464966,2794549000000,222.120117188,137.857788086,52.5195808411,55.5935134888,-23.5373535156,2883149000000,199.426132202,139.198059082,57.0061187744,61.1710968018,-32.9716033936,2805225000000,237.865142822,137.753250122,51.8943138123,54.5993309021,-26.2066574097,2790305000000,221.761795044,132.563552856,52.5075492859,54.3291168213,-24.2864189148,2862453000000,318.306640625,213.847442627,64.2180938721,67.9196777344,-13.9756383896,2883389000000,265.256439209,162.72857666,63.3363075256,70.4743881226,-22.4942264557,2823857000000,239.178009033,148.061340332,59.0849761963,63.4223060608,-26.0720386505,2813589000000,269.224273682,167.921905518,53.8301963806,58.0732154846,-21.1505413055,2802513000000,240.615325928,145.149749756,54.5647926331,59.4634552002,-24.861082077,2792289000000,251.025421143,162.800537109,55.6774673462,58.6744346619,-23.2816486359,2803905000000,256.621276855,161.400970459,51.1828613281,55.1962776184,-17.4163722992,2846713000000,226.269668579,165.887451172,56.4340286255,60.0463371277,-29.6878948212,2785657000000,272.266448975,166.372787476,54.5308685303,58.5282020569,-18.8636169434,2849305000000,245.713638306,165.395645142,55.5549659729,58.6060333252,-23.1126117706
2842541000000,225.106079102,114.990829468,57.5829391479,60.6607017517,-19.2098407745,2794661000000,224.276321411,138.56350708,52.5546455383,55.6390380859,-23.1275348663,2883261000000,201.375228882,139.73387146,56.8600769043,61.2542228699,-33.380153656,2805325000000,240.08203125,138.312103271,51.965133667,54.7054290771,-25.9508323669,2790389000000,222.565811157,132.966949463,53.0739059448,54.930267334,-24.041103363,2862813000000,321.493652344,217.749801636,64.4272232056,68.1657562256,-13.5492229462,2883517000000,269.214294434,165.952758789,63.5262527466,70.7647781372,-22.2099761963,2823945000000,247.481689453,159.203994751,60.1707878113,63.2368927002,-24.8700885773,2813677000000,272.814239502,170.607345581,53.904876709,58.1501922607,-20.6569480896,2802605000000,243.822158813,146.653335571,54.7411231995,59.7054481506,-24.5228748322,2792389000000,254.342529297,165.290039062,55.7269744873,58.6577720642,-22.9217739105,2804009000000,259.891906738,163.653579712,51.195148468,55.2737159729,-16.7503299713,2846713000000,228.073898315,166.125473022,55.5667762756,59.3945236206,-29.1240177155,2785757000000,274.964569092,168.540115356,54.1325798035,57.8438720703,-18.0476207733,2849465000000,248.874343872,167.470184326,55.6069755554,58.6127090454,-22.8882007599
2842541000000,225.964050293,116.311279297,57.0765113831,60.4108543396,-20.1988277435,2794785000000,226.432540894,139.269210815,52.5897102356,55.6845664978,-22.7177181244,2883381000000,202.639083862,140.064285278,57.1786155701,61.0954170227,-32.7426757812,2805445000000,242.298919678,138.87097168,52.0359573364,54.8115272522,-25.6950073242,2790477000000,224.159667969,133.501541138,53.0338821411,54.9619064331,-23.8216152191,2862965000000,324.584564209,228.878479004,64.6958465576,66.9346160889,-12.5638227463,2883625000000,273.172119141,169.176940918,63.7161979675,71.0551681519,-21.9257259369,2824057000000,251.718597412,161.469284058,60.0467224121,63.4809150696,-23.6714859009,2813757000000,276.404205322,173.292770386,53.9795532227,58.2271690369,-20.1633548737,2802697000000,251.610671997,155.55947876,55.5474777222,60.2183189392,-24.1984329224,2792477000000,257.659637451,167.779525757,55.7764854431,58.6411094666,-22.5618991852,2804129000000,261.673095703,165.165161133,50.9716186523,55.1071090698,-17.1124286652,2846849000000,230.920394897,167.993942261,55.5455131531,59.4947547913,-29.1312713623,2785853000000,276.956573486,172.850570679,53.7269859314,56.5248641968,-17.5246887207,2849629000000,254.207092285,171.461471558,55.2199211121,58.1009635925,-22.4495029449
2842633000000,227.543258667,116.76638031,57.1576843262,60.5456199646,-19.7108612061,2794885000000,228.588745117,139.97492981,52.6247711182,55.7300949097,-22.3079013824,2883497000000,206.592437744,139.822128296,57.0900230408,61.3008575439,-32.1335754395,2805577000000,244.515808105,139.429840088,52.1067810059,54.9176216125,-25.4391822815,2790577000000,225.753509521,134.036148071,52.9938583374,54.9935417175,-23.6021251678,2863061000000,327.763336182,233.399902344,64.9079284668,67.1074829102,-12.109703064,2883729000000,277.129974365,172.401123047,63.9061431885,71.3455657959,-21.6414756775,2824149000000,254.813613892,165.433944702,60.178730011,62.5790252686,-22.8144035339,2813905000000,277.663421631,174.776931763,53.580745697,57.5372276306,-19.3470993042,2802785000000,255.202133179,157.684509277,55.7532501221,60.4729728699,-23.8608703613,2792581000000,259.101287842,170.038299561,55.2386817932,57.345916748,-21.3634414673,2804209000000,263.899475098,168.081695557,50.7253417969,54.0900611877,-18.0121059418,2846981000000,233.766891479,169.862411499,55.5242500305,59.5949859619,-29.1385269165,2785937000000,278.421722412,176.704605103,53.6413574219,55.4715995789,-17.509016037,2849717000000,257.448181152,173.635147095,56.0051612854,58.8805580139,-22.4406471252
2842733000000,230.668441772,119.154495239,56.6700248718,59.7772636414,-19.7460536957,2795009000000,230.666244507,142.121795654,52.0483970642,54.7476768494,-20.8709449768,2883609000000,208.664657593,140.272918701,56.9716567993,61.3780326843,-32.4304351807,2805705000000,249.354644775,143.045166016,51.1057929993,54.1811256409,-22.8110275269,2790673000000,227.808639526,134.775909424,53.3672409058,55.3537712097,-23.3615951538,2863209000000,329.810516357,236.344116211,64.5198059082,66.8716659546,-10.7323894501,2883845000000,281.08782959,175.625320435,64.0960845947,71.6359558105,-21.3572273254,2824253000000,258.448791504,168.041183472,60.4007987976,62.7607002258,-22.5344600677,2814001000000,281.0597229,177.362548828,53.6327476501,57.5774726868,-18.8380508423,2802889000000,258.793609619,159.809539795,55.9590263367,60.7276229858,-23.5233058929,2792681000000,261.852325439,172.777008057,54.6579933167,56.3094940186,-20.9508476257,2804293000000,266.678161621,169.970809937,50.8339004517,54.2374305725,-17.9337234497,2847061000000,239.184371948,172.763137817,56.1225471497,58.7343864441,-28.8802108765,2786021000000,281.098907471,179.869613647,53.2675590515,54.6807365417,-16.9939365387,2849817000000,260.783477783,175.866226196,56.0730667114,58.9013214111,-22.2168178558
2842733000000,230.688812256,119.328987122,56.7269630432,59.3873672485,-19.7229537964,2795129000000,233.668136597,144.425720215,51.9855117798,54.0827636719,-20.2739982605,2883705000000,211.54876709,140.993759155,57.4628562927,61.5566558838,-32.0062065125,2805817000000,251.251495361,144.265319824,50.9707374573,53.2698936462,-22.307970047,2790749000000,230.519851685,135.025115967,52.7948150635,55.2965126038,-22.3596134186,2863329000000,331.257476807,240.14654541,64.865814209,67.1186599731,-9.98644065857,2883945000000,284.611968994,183.138809204,63.5471763611,69.7703552246,-19.4251976013,2824361000000,262.648529053,171.96862793,59.870967865,62.4313850403,-21.2435321808,2814113000000,284.45602417,179.948165894,53.6847457886,57.6177139282,-18.3290023804,2802997000000,262.385070801,161.934570312,56.1647987366,60.9822769165,-23.1857433319,2792681000000,263.168457031,173.123352051,54.5606307983,56.3762779236,-20.6001758575,2804389000000,268.931182861,171.865432739,50.8157653809,54.1707725525,-17.4900798798,2847185000000,242.06602478,175.033096313,55.7255134583,57.9916419983,-27.7607154846,2786117000000,283.262573242,182.350357056,53.1207237244,54.0675735474,-16.5168972015,2849905000000,262.577484131,177.930465698,55.9233551025,58.0622711182,-22.0735988617
